timestamp,v2,v1,bh_510300
2020-08-13,127185.1080280532,128131.40754804139,115560.57738559764
2020-08-14,128708.19374742894,129767.28263051281,118066.77675215852
2020-08-17,130781.2812811428,131992.54067229465,120793.3013377577
2020-08-18,131008.5230773921,132225.7578102664,120600.51677109915
2020-08-19,128840.83811182294,129908.26619482301,118507.42719023515
2020-08-20,127731.16868577054,128717.43406424855,117102.85391886588
2020-08-21,128902.30811403283,129973.30764178748,118232.02066643725
2020-08-24,129709.9861575446,130837.06911573591,119058.24023783096
2020-08-25,129827.74533654758,130958.42553135612,119306.10610924906
2020-08-26,128119.89883510604,129113.00190877581,117681.20761884145
2020-08-27,129278.99289153499,130348.97505862678,118672.6711045139
2020-08-28,131467.88379089965,132691.28552576178,121894.92743294929
2020-08-31,130866.2437118299,132045.72845480044,120710.67938061833
2020-09-01,131559.92095667648,132822.6651478872,121647.06156153117
2020-09-02,131615.8282104177,132895.97353395986,121536.89895201202
2020-09-03,130921.39817544556,132141.55896330703,120986.08590441622
2020-09-04,129949.7582812073,131112.58877190744,119471.35002352779
2020-09-07,127265.32715252652,128244.30035732829,116799.90674268818
2020-09-08,128004.51314305485,129047.70633342821,117460.88239980313
2020-09-09,124931.43406173425,125814.00530550201,114403.86998564648
2020-09-10,123472.48139612185,124281.37779940665,114514.03259516566
2020-09-11,124499.09482998146,125347.94138404437,115505.49608083807
2020-09-14,125202.80256449603,126076.99722451413,116249.0936950924
2020-09-15,125871.3687838774,126776.67878824071,117213.01652838504
2020-09-16,124992.53758036072,125851.97664761369,116441.87826175091
2020-09-17,124690.61102593841,125520.27614057442,115643.19934273702
2020-09-18,126995.31612507862,127978.7899444286,118975.61828069159
2020-09-21,126173.43338361045,127111.16726946954,117460.88239980313
2020-09-22,125571.9401111531,126510.78773511376,115891.06521415514
2020-09-23,126322.04724745353,127283.34340890958,116276.6343474722
2020-09-24,124495.7109425375,125378.90725947455,114156.00411422836
2020-09-25,124721.06173085861,125640.90767026508,114238.62607136773
2020-09-28,124056.30856916671,124947.38949585921,114514.03259516566
2020-09-29,125001.30418603096,125940.52517233562,114816.97977134332
2020-09-30,124899.43185398406,125847.78184129883,114431.41063802628
2020-10-09,127313.4069386531,128396.49911157586,116992.69130934673
2020-10-12,130843.14400108672,132245.87903687274,121068.7078615556
2020-10-13,131012.45260230213,132413.54519443648,121509.35829963224
2020-10-14,130337.5215492257,131682.3136237127,120848.38264251727
2020-10-15,129676.92678259681,130979.83429610946,120517.8948139598
2020-10-16,129561.64218312566,130849.25888541354,120132.32568064275
2020-10-19,128295.60589331949,129503.90462494669,119278.56545686927
2020-10-20,129255.28799790858,130534.14240157235,120104.78502826295
2020-10-21,128577.30557296376,129800.19493950802,120270.0289425417
2020-10-22,128107.39768604399,129294.30455311081,119829.37850446506
2020-10-23,126220.23040459979,127262.26687705773,118287.10197119684
2020-10-26,125853.06819451897,126848.6704096453,117295.63848552441
2020-10-27,126587.78754028132,127623.08433402318,117681.20761884145
2020-10-28,127149.13057473458,128241.46509984531,118782.83371403304
2020-10-29,128063.16648266959,129243.35428373438,119994.6224187438
2020-10-30,125791.11646962103,126765.52554392975,117488.42305218293
2020-11-02,126237.41590846868,127266.16420807746,118259.56131881704
2020-11-03,127814.83415507124,128939.7110137884,119664.13459018631
2020-11-04,127808.2155707537,128932.84541111466,120683.13872823853
2020-11-05,129092.8901475943,130324.03871072517,122776.22830910256
2020-11-06,128133.10301973902,129301.2984046065,122831.30961386213
2020-11-09,130719.0544045937,132095.47189611147,125502.75289470176
2020-11-10,129439.40690316093,130718.94481574373,124759.15528044742
2020-11-11,127576.18449933025,128711.07077700185,123464.7446185973
2020-11-12,127830.0700792362,128981.2499151905,123382.12266145795
2020-11-13,127593.10163017915,128726.42906186641,121977.54939008866
2020-11-16,128410.04204551321,129617.91029655377,123437.20396621752
2020-11-17,127354.07409438334,128494.97331837523,123189.3380947994
2020-11-18,126718.27336801682,127834.5471303351,122996.55352814088
2020-11-19,127276.17334962927,128427.9536134585,124153.26092809204
2020-11-20,127897.88127410988,129090.72007449657,124566.37071378889
2020-11-23,128723.28967801982,129991.02465617529,126163.7285518167
2020-11-24,128216.9640484667,129442.99602121714,125282.42767566344
2020-11-25,126470.99105991574,127572.58826390668,123574.90722811647
2020-11-26,126373.72123772553,127467.69678773335,123767.69179477498
2020-11-27,127200.87581077722,128368.42452449391,125723.07811374006
2020-11-30,127078.18280128762,128235.67485792046,125034.56180424531
2020-12-01,129483.5218218563,130850.0015379992,128091.57421840196
2020-12-02,129358.85215645142,130712.61191019962,127788.62704222428
2020-12-03,129894.38447577321,131273.9200698215,127733.54573746471
2020-12-04,130174.96528638908,131581.14897421908,128036.49291364239
2020-12-07,129454.2557284957,130828.38074095364,126824.70420893165
2020-12-08,129565.08307178473,130941.81256023508,126384.05377085503
2020-12-09,127739.05586034153,129010.54225498512,124731.61462806763
2020-12-10,128201.82187630243,129506.90946271466,124456.20810426974
2020-12-11,127104.8522628651,128334.94995737684,122913.9315710015
2020-12-14,127984.62153348446,129281.22366786283,124125.72027571224
2020-12-15,128411.38344476087,129738.57454297587,124538.83006140911
2020-12-16,128146.41337709312,129462.34304557915,124814.23658520699
2020-12-17,129558.83859158159,130967.81241976493,126769.62290417207
2020-12-18,128983.23159588368,130355.31855189509,125970.94398515816
2020-12-21,130688.23834171006,132204.73857103204,127210.27334224869
2020-12-22,128830.99170374435,130261.64714947881,125089.64310900489
2020-12-23,129343.36584860036,130793.82525675946,126218.80985657628
2020-12-24,128616.97380225382,130025.80820450641,126218.80985657628
2020-12-25,129606.44376676876,131074.9975520389,127375.51725652744
2020-12-28,129311.11206675365,130761.77365403927,127761.08638984451
2020-12-29,128968.60734312753,130398.72133726774,127320.43595176787
2020-12-30,130318.25679178858,131804.86192340872,129083.0377040744
2020-12-31,132633.6114575394,134245.29145735968,132084.9688134715
2021-01-04,134170.42228099494,135952.72355909782,133379.3794753216
2021-01-05,135027.84273299624,136894.41812508393,136105.9040609208
2021-01-06,135402.997857049,137269.5976530831,137455.39602753046
2021-01-07,136208.27317887187,138088.75668503312,140677.65235596587
2021-01-08,135874.6265020062,137734.14434693844,139906.51408933176
2021-01-11,134483.18494448456,136226.59922275174,138171.45298940502
2021-01-12,137336.43184861998,139287.06096101925,142577.95737017135
2021-01-13,135967.70775186984,137814.92734518702,141972.063017816
2021-01-14,134910.85907068674,136687.16135956408,139135.37582269765
2021-01-15,134792.63500618472,136554.33987958616,138667.18473224124
2021-01-18,136217.08270974475,138101.07731713617,140292.08322264883
2021-01-19,134969.1427422598,136760.6147348326,138226.5342941646
2021-01-20,136764.24352325656,138685.81214644262,139052.7538655583
2021-01-21,138771.6409186548,140877.67243226015,141641.5751892585
2021-01-22,139889.15102547838,142107.21550809804,141724.19714639787
2021-01-25,139857.76729554942,142070.74486429314,143541.880203464
2021-01-26,137139.34018198567,139138.19146685756,140237.00191788923
2021-01-27,137297.43148129917,139310.6375250345,140512.40844168715
2021-01-28,134914.91561437355,136723.89841886092,136766.87971803575
2021-01-29,133986.1452095603,135701.0680034542,135747.87557998352
2021-02-01,134880.98239047034,136668.79524721083,137482.93667991026
2021-02-02,135971.8635700212,137860.36216678948,139686.18887029344
2021-02-03,135261.6966682158,137090.7105245149,139520.9449560147
2021-02-04,134023.74235236575,135748.3416918115,139217.99777983702
2021-02-05,133707.79031253688,135425.53341856942,139438.32299887532
2021-02-09,137331.1256970546,139336.5837971373,145221.85999863117
2021-02-10,138726.86062257722,140812.2896421976,148389.03502230698
2021-02-18,138057.13340387435,140057.40053374873,147204.78696997603
2021-02-19,139023.2282781348,141089.29110045254,148086.0878461293
2021-02-22,136228.34967617906,138087.18810817867,142385.17280351283
2021-02-23,135531.76153169197,137325.19755251985,141972.063017816
2021-02-25,133245.32201250785,134841.2110781321,139328.16038935617
2021-02-26,131177.82867585443,132614.77878340223,135224.6031847675
2021-03-01,132758.8581665377,134330.62134674864,137675.72124656878
2021-03-02,131660.71592767755,133137.3889334462,135775.4162323633
2021-03-03,133252.0432395277,134871.13068662235,138667.18473224124
2021-03-04,130197.87114987952,131548.4249531356,134067.89578481636
2021-03-05,130640.34240958406,132000.8011015177,133489.54208484077
2021-03-08,127245.7132085654,128340.4737063709,128366.98074219986
2021-03-09,124794.78281857455,125714.1295691941,125585.3748518411
2021-03-10,124958.83878992745,125910.03044649797,126163.7285518167
2021-03-11,127232.03888650064,128346.91831888158,129716.47270880957
2021-03-12,127409.88529040161,128537.97213644467,130074.50118974684
2021-03-15,125117.08820704305,126058.670915068,127265.3546470083
2021-03-16,125707.16021885606,126692.69713837779,128174.19617554134
2021-03-17,126253.46606323049,127281.37710735512,128807.6311802765
2021-03-18,127027.59710747778,128118.64699119143,129909.25727546809
2021-03-19,125552.38987390282,126523.59790337317,126081.10659467733
2021-03-22,126674.67199639967,127719.40681040523,127650.92378032533
2021-03-23,126091.4998218474,127095.85460519708,126411.5944232348
2021-03-24,125230.23046418231,126175.31885943185,124318.50484237079
2021-03-25,125548.09014550573,126525.95006544044,124208.34223285162
2021-03-26,127416.74161631096,128542.75127875993,127072.57008034975
2021-03-29,127398.05803238876,128522.06153888894,127347.97660414764
2021-03-30,127957.6173404658,129133.40755938132,128559.7653088584
2021-03-31,127432.66067681112,128567.70806025914,127540.76117080619
2021-04-01,128727.61932865529,129963.13438338268,129248.28161835312
2021-04-02,129415.88951207371,130705.58314278431,130597.77358496284
2021-04-06,129072.21574839769,130339.70637694611,129826.63531832874
2021-04-07,128588.11104846602,129814.48473108932,128862.7124850361
2021-04-08,129156.21621084331,130431.66290407995,129165.65966121378
2021-04-09,128295.36007810528,129502.15489001466,127210.27334224869
2021-04-12,126067.64143953231,127077.37898437858,124896.85854234637
2021-04-13,126244.79332749522,127269.45890051921,124704.07397568783
2021-04-14,127381.16781058157,128504.76129576965,125475.21224232196
2021-04-15,127010.58052142638,128106.33204645822,124704.07397568783
2021-04-16,127524.91040267982,128670.47277601963,125144.72441376446
2021-04-19,129765.95770701808,131097.04214489847,128614.84661361798
2021-04-20,129688.58267449828,131018.83151087385,128394.52139457966
2021-04-21,130080.19935851771,131446.93277142613,128725.00922313715
2021-04-22,130373.93823319835,131765.88017286832,128614.84661361798
2021-04-23,131553.99327958925,133051.8516506382,130019.41988498726
2021-04-26,130601.55414843283,132036.81879917864,128256.81813268071
2021-04-27,131062.64576826396,132525.5568842128,128614.84661361798
2021-04-28,131990.38279810816,133527.77855249512,129661.39140405
2021-04-29,132474.15002193558,134039.75622603728,130928.2614135203
2021-04-30,132390.24191020048,133960.11025853068,129688.93205642977
2021-05-06,131064.04991033193,132464.09324549203,127843.70834698388
2021-05-07,129307.49913893137,130539.8941660085,126163.7285518167
2021-05-10,129432.22285739008,130674.8124913622,126136.1878994369
2021-05-11,129905.26544260973,131203.7551083935,126852.24486131144
2021-05-12,131104.541593276,132503.25349106628,127706.00508508491
2021-05-13,130411.80295593063,131753.2159312857,126191.26920419648
2021-05-14,133254.65116657843,134866.47279753708,129661.39140405
2021-05-17,134054.4529072524,135744.2042470573,131341.37119921716
2021-05-18,134001.30722437645,135683.0849098543,131396.45250397673
2021-05-19,133858.07118615374,135529.02405098846,131010.88337065968
2021-05-20,134466.53622004724,136192.5534758565,131396.45250397673
2021-05-21,133859.01865297122,135519.4625440213,129881.71662308832
2021-05-24,134560.25060421808,136285.57068514475,130652.85488972241
2021-05-25,137075.66579772526,139034.63389605776,135169.52188000793
2021-05-26,136974.6637465157,138927.6920815303,135197.0625323877
2021-05-27,137864.16779190273,139876.88134518673,135720.33492760372
2021-05-28,137608.4314958957,139601.2617932564,135307.22514190688
2021-05-31,138722.26457773228,140790.96725447185,135472.4690561856
2021-06-01,138984.6837186797,141087.15646193986,135692.79427522392
2021-06-02,137412.62290205492,139343.23655039453,134508.546222893
2021-06-03,136879.80987525525,138754.45286705196,133379.3794753216
2021-06-04,137721.05082103628,139684.98677461618,134288.22100385468
2021-06-07,138068.95590490923,140070.82802519892,134122.97708957593
2021-06-08,137478.39805594165,139420.429965239,132966.26968962475
2021-06-09,137281.8607327835,139202.17809644883,133186.59490866307
2021-06-10,138578.23604175012,140641.0632358041,134122.97708957593
2021-06-11,137822.00379020284,139806.74278669336,132773.48512296623
2021-06-15,136599.86891491906,138475.82172289403,131148.5866325586
2021-06-16,134353.80210164323,136054.28544525482,129193.20031359355
2021-06-17,135393.40558277039,137175.2270033192,129496.14748977125
2021-06-18,136544.62017629517,138401.12137706013,129633.8507516702
2021-06-21,137433.80489684842,139341.91801668506,129441.06618501167
2021-06-22,137989.0585202051,139949.0872633268,130157.1231468862
2021-06-23,138609.8849660295,140604.98210161162,131010.88337065968
2021-06-24,137948.15396383358,139898.27207900776,131368.91185159693
2021-06-25,139870.44698005935,141985.86711950784,133599.7046943599
2021-06-28,140486.83612412165,142636.1245383441,133847.57056577803
2021-06-29,139709.40001891207,141780.66573967016,132360.3753372694
2021-06-30,140786.62450403324,142950.25349596926,133214.13556104284
2021-07-01,139786.45991783845,141866.0214641355,133159.05425628327
2021-07-02,137034.70168857026,138890.75387824883,129275.82227073293
2021-07-05,137691.48192215935,139602.1467264676,129468.60683739145
2021-07-06,136590.36489950377,138427.9625753911,129661.39140405
2021-07-07,138361.68719409886,140336.69662178148,131121.04598017884
2021-07-08,137903.32123839087,139853.33983937404,129909.25727546809
2021-07-09,137981.2513289665,139933.75565950348,129248.28161835312
2021-07-12,140272.28736576712,142453.43034770992,131121.04598017884
2021-07-13,140426.8841979184,142614.38932677035,131561.69641825548
2021-07-14,139703.0997499472,141849.51293057678,129991.87923260746
2021-07-15,140546.219482426,142753.10865963716,131864.64359443318
2021-07-16,139335.12109382407,141476.44090655202,130460.07032306389
2021-07-19,139523.57042326735,141674.4670321409,131065.96467541928
2021-07-20,139606.574413363,141753.59600121627,130707.93619448201
2021-07-21,141233.63058455384,143468.00944094607,131782.0216372938
2021-07-22,141320.60624663802,143571.25476286476,131919.72489919275
2021-07-23,140110.84042048335,142301.03181265865,130487.61097544369
2021-07-26,137034.85446263882,139031.83146360525,125667.99680898048
2021-07-27,134109.24139043316,135893.9785816738,120903.46394727685
2021-07-28,134140.92429228252,135898.40018713186,121178.87047107477
2021-07-29,136831.09752017257,138767.35280814522,123574.90722811647
2021-07-30,136100.97875094612,137983.06556197215,122638.52504720361
2021-08-02,138446.62270862155,140508.24511706602,125970.94398515816
2021-08-03,138412.37913740514,140457.15030345254,126026.02528991773
2021-08-04,139666.60222628154,141825.47355956514,127237.8139946285
2021-08-05,138777.74587945457,140862.23963529387,126411.5944232348
2021-08-06,138338.1937434083,140401.14167409218,125970.94398515816
2021-08-09,138874.65321386736,140983.8529586541,127485.67986604659
2021-08-10,139931.6392685397,142144.88419281776,129055.49705169462
2021-08-11,139381.46255831368,141557.65780117584,128311.89943744028
2021-08-12,138864.32887584748,140991.5416849322,127430.59856128701
2021-08-13,138473.25880731593,140569.98327064345,126687.00094703269
2021-08-16,138117.29945843614,140188.17985592852,126604.37898989335
2021-08-17,135569.9711302795,137479.73424214643,123519.8259233569
2021-08-18,137398.8009997951,139420.07976980755,124979.48049948574
2021-08-19,137165.66602895092,139153.99069264918,124043.09831857287
2021-08-20,135499.20607285292,137369.18940837577,121564.43960439181
2021-08-23,136982.63248912606,138957.8725676108,123547.36657573667
2021-08-24,138499.14651557343,140559.5900838304,124979.48049948574
2021-08-25,138750.70982463035,140798.54360451322,125365.04963280278
2021-08-26,137052.64075968962,138994.133245598,123024.09418052065
2021-08-27,137114.2070484929,139061.1510379074,123382.12266145795
2021-08-30,136770.92246907623,138697.2085319127,122886.3909186217
2021-08-31,136808.00196722164,138763.56217176534,122831.30961386213
2021-09-01,137210.9428200642,139203.61146681546,124759.15528044742
2021-09-02,137350.82643064103,139400.46479865213,124648.99267092826
2021-09-03,136721.76764144885,138698.97216230552,123905.39505667392
2021-09-06,139525.19979736055,141671.21945982202,126218.80985657628
2021-09-07,140925.29506684042,143192.44057390827,127953.87095650303
2021-09-08,140725.75915598308,142995.53765409565,127375.51725652744
2021-09-09,140680.1082511634,142935.92056422762,127320.43595176787
2021-09-10,141199.06014394204,143518.6784982485,128669.92791837755
2021-09-13,140970.16441248998,143272.31996341946,127926.33030412323
2021-09-14,140440.63596315339,142639.9362002429,126108.6472470571
2021-09-15,140026.17988273565,142204.34689519566,124648.99267092826
2021-09-16,138383.9853797641,140411.90430758471,123106.71613766003
2021-09-17,139807.18253715162,141891.81461214137,124180.80158047185
2021-09-22,139756.17669207533,141808.74048220174,123271.96005193877
2021-09-23,140136.41723473315,142249.01681856305,124070.63897095267
2021-09-24,139714.90597174078,141782.4288823427,124263.42353761119
2021-09-27,138629.33648802878,140610.22339161072,125144.72441376446
2021-09-28,138733.62854874542,140735.50283406652,124896.85854234637
2021-09-29,137044.3386854771,138940.4235633996,123988.0170138133
2021-09-30,138269.86073922276,140223.4441432193,124373.58614713037
2021-10-08,138568.42776923333,140579.14435117735,126328.97246609542
2021-10-11,137706.47906014597,139681.9196290741,126301.43181371565
2021-10-12,135952.44837768338,137780.48260637742,124869.31788996657
2021-10-13,137273.23752538467,139171.02762203032,126411.5944232348
2021-10-14,136940.37394051583,138821.55637983012,125667.99680898048
2021-10-15,137228.79006082081,139145.61614138394,126328.97246609542
2021-10-18,136886.76440915838,138785.56729885336,124731.61462806763
2021-10-19,137797.8152992134,139752.51164597936,126026.02528991773
2021-10-20,137432.33523803175,139364.71943976235,125640.4561566007
2021-10-21,137324.06420563266,139255.50729027597,126246.35050895605
2021-10-22,137264.56290775473,139197.6582200799,127155.19203748912
2021-10-25,138396.96012870705,140403.24552780687,127623.38312794556
2021-10-26,138034.4190808719,140009.06843645216,127155.19203748912
2021-10-27,136581.05503257844,138448.97622422792,125337.50898042301
2021-10-28,135612.8164123323,137423.54309184686,124759.15528044742
2021-10-29,137010.52902593956,138900.25677991725,125640.4561566007
2021-11-01,136691.8507610982,138571.882769055,125199.80571852406
2021-11-02,135717.90830648315,137501.18722052398,123767.69179477498
2021-11-03,135884.85530767334,137674.8107459825,123216.8787471792
2021-11-04,136551.0578049197,138426.52758477756,124511.28940902931
2021-11-05,135973.71157591493,137784.28065325384,124043.09831857287
2021-11-08,136056.68694593015,137906.36241699688,123932.93570905372
2021-11-09,136831.65357784432,138753.00360389112,123877.85440429415
2021-11-10,136727.39203976147,138629.05056381022,123189.3380947994
2021-11-11,138080.71113985055,140134.59469475687,125392.59028518258
2021-11-12,138281.3506847386,140358.56632286237,125337.50898042301
2021-11-15,138055.68111947423,140090.69052630683,125172.26506614426
2021-11-16,137831.11156606238,139809.03021146427,125062.10245662511
2021-11-17,138393.1700136008,140438.30515491965,125034.56180424531
2021-11-18,137359.90325848467,139313.70980576053,123822.77309953458
2021-11-19,138519.11809205977,140609.70476162314,125337.50898042301
2021-11-22,139534.0547375415,141729.52706223849,125695.53746136028
2021-11-23,139539.33434344374,141740.32992978653,125778.15941849964
2021-11-24,139541.57493447658,141744.70998482805,126081.10659467733
2021-11-25,139452.649522211,141635.8289247645,125557.83419946133
2021-11-26,139125.75788235475,141270.03945165497,124401.12679951017
2021-11-29,139192.51380091545,141330.18597392426,124208.34223285162
2021-11-30,139272.10640929893,141412.76479814347,123712.6104900154
2021-12-01,139367.96721990078,141549.67138194732,124070.63897095267
2021-12-02,138835.89349535335,140957.47716955357,124346.04549475056
2021-12-03,139567.42723594175,141742.40774144843,125585.3748518411
2021-12-06,138690.49573152346,140788.0739473464,125447.67158994215
2021-12-07,138400.10305536975,140469.67134371094,126218.80985657628
2021-12-08,139918.06132409332,142117.55751823037,128201.73682792114
2021-12-09,141258.31755480252,143578.38075825243,130515.15162782346
2021-12-10,141195.8326540428,143507.68406042023,130102.04184212662
2021-12-13,141235.7159619473,143546.68861445418,130460.07032306389
2021-12-14,141016.44899881165,143309.8604570195,129606.31009929042
2021-12-15,140111.2009924619,142329.80451656404,128339.44008982008
2021-12-16,140721.89588482844,142989.73351975,129083.0377040744
2021-12-17,139495.84108727984,141657.33919473513,127072.57008034975
2021-12-20,137428.62900261278,139418.50650498125,125007.02115186551
2021-12-21,138390.97206289618,140468.12210820036,125585.3748518411
2021-12-22,138517.43007590686,140601.5071822304,125667.99680898048
2021-12-23,138661.23752915207,140751.89507347957,126714.54159941249
2021-12-24,137644.98130315857,139648.952197627,126081.10659467733
2021-12-27,137800.29922629835,139821.78916489822,126191.26920419648
2021-12-28,138518.42935376367,140604.18073808172,126907.32616607101
2021-12-29,137788.29666873373,139813.1172111185,125062.10245662511
2021-12-30,138844.97457459345,140962.86116085178,126053.56594229753
2021-12-31,139146.94202364568,141290.0222462179,126384.05377085503
2022-01-04,137908.7329694522,139954.25405916356,125888.3220280188
2022-01-05,136035.47236862403,137925.23781488097,124593.91136616869
2022-01-06,135136.3606376067,136950.2381307008,123051.63483290045
2022-01-07,134526.98461680676,136295.77330408836,123382.12266145795
2022-01-10,134804.58177390002,136599.37069923148,123740.1511423952
2022-01-11,134053.7517579307,135780.1888286476,122500.82178530467
2022-01-12,135434.78348156245,137276.03290161435,123932.93570905372
2022-01-13,134123.04615590486,135845.48032595112,121702.14286629074
2022-01-14,133771.25771531396,135458.3549905876,120490.35416158
2022-01-17,134886.86342006046,136667.93067899015,121619.5209091514
2022-01-18,134742.46242295633,136522.90346748004,122886.3909186217
2022-01-19,133725.05972010913,135421.9089124178,122170.33395674718
2022-01-20,133442.54353735852,135119.5429463498,123216.8787471792
2022-01-21,132103.5933203735,133665.40972356644,122280.49656626636
2022-01-24,132203.10912010068,133772.00187687046,122335.57787102593
2022-01-25,129371.68053717249,130690.73969913054,119416.26871876822
2022-01-26,129758.1234464465,131105.567511536,120132.32568064275
2022-01-27,127422.62860228341,128568.99902965769,117901.53283787977
2022-01-28,127026.03450545939,128115.26758283279,115946.14651891471
2022-02-07,127996.5606103977,129190.92623724965,117929.07349025957
2022-02-08,127737.79146572313,128906.59439137005,117323.17913790418
2022-02-09,128607.5742827462,129845.33901468126,118397.264580716
2022-02-10,127873.22309587682,129044.17722867828,118094.31740453832
2022-02-11,126301.24384910079,127341.72532456019,117102.85391886588
2022-02-14,125194.4835649126,126180.64841489743,115753.3619522562
2022-02-15,127080.03310947402,128220.09479847102,116910.06935220736
2022-02-16,127370.67149442274,128528.17747351044,117488.42305218293
2022-02-17,127492.1039516404,128668.02009219526,117763.82957598082
2022-02-18,127872.98051556421,129072.1937740921,118424.80523309577
2022-02-21,127926.96844467975,129123.02540138895,117956.61414263937
2022-02-22,126615.94567747376,127726.88389593492,116304.17499985197
2022-02-23,128368.82241552116,129632.16439088581,117626.12631408188
2022-02-24,126265.44935125207,127367.19883424557,115285.17086179975
2022-02-25,127751.29068102734,128985.58542293594,116249.0936950924
2022-02-28,128182.22536892448,129462.05772501955,116414.33760937114
2022-03-01,128659.64553660585,129969.91112969043,117460.88239980313
2022-03-02,127870.26383882907,129111.02745421868,116496.95956651052
2022-03-03,127199.16310243902,128386.07958744351,115698.28064749659
2022-03-04,126241.7587338532,127358.36862372867,114293.70737612734
2022-03-07,123281.8620073255,124170.2779814197,110217.69082391844
2022-03-08,120972.38006166888,121716.86419007467,107959.35732877569
2022-03-09,119484.4533565878,120138.29214422508,106857.7312335841
2022-03-10,121281.89725982424,122080.73351733178,108510.17037637149
2022-03-11,122625.03690383972,123508.37697438535,109281.3086430056
2022-03-14,120102.53522859077,120790.6889186928,105425.61730983503
2022-03-15,116163.72550881187,116580.26928104192,99945.02748625688
2022-03-16,119757.80042099851,120423.5138254187,104709.5603479605
2022-03-17,121405.76885460175,122213.53636440996,107022.97514786285
